HS2017,SITC2
852842,752
852849,752
852852,752
852859,752
852862,752
852869,752
852871,761
852872,761
852873,761
852910,759
852990,759
853010,77882
853080,77882
853090,77882
853110,77883
853120,77883
853180,77883
853190,77883
853210,77884
853221,77884
853222,77884
853223,77884
853224,77884
853225,77884
853229,77884
853230,77884
853290,77884
853310,7723
853321,7723
853329,7723
853331,7723
853339,7723
853340,7723
853390,7723
853400,7722
853510,7721
853521,7721
853529,7721
853530,7721
853540,7721
853590,7721
853610,7721
853620,7721
853630,7721
853641,7721
853649,7721
853650,7721
853661,7721
853669,7721
853670,89399
853690,7721
853710,7721
853720,7721
853810,7721
853890,7721
853910,871
853921,77821
853922,77821
853929,77821
853931,77822
853932,77822
853939,77822
853941,77824
853949,77824
853950,77886
853990,77832
854011,7761
854012,7761
854020,7762
854040,7762
854060,7762
854071,7762
854079,7762
854081,7762
854089,7762
854091,77689
854099,77689
854110,7763
854121,7763
854129,7763
854130,7763
854140,7763
854150,7763
854160,77681
854190,77689
854231,776
854232,776
854233,776
854239,776
854290,77689
854310,77885
854320,77886
854330,77886
854370,77886
854390,7764
854411,7731
854419,7731
854420,7731
854430,7731
854442,7731
854449,7731
854460,7731
854470,88411
854511,77887
854519,77887
854520,77887
854590,77887
854610,77322
854620,77323
854690,77324
854710,77326
854720,77327
854790,77327
854810,7764
854890,7764
860110,7911
860120,7911
860210,7912
860290,7912
860310,7913
860390,7913
860400,791
860500,7914
860610,79152
860630,79152
860691,79152
860692,79152
860699,79152
860711,79199
860712,79199
860719,79199
860721,79199
860729,79199
860730,79199
860791,79199
860799,79199
860800,778
860900,78613
870110,7224
870120,7832
870130,7223
870191,7224
870192,7224
870193,7224
870194,7224
870195,7224
870210,7831
870220,7831
870230,7831
870240,7831
870290,7831
870310,7821
870321,7810
870322,7810
870323,7810
870324,7810
870331,7810
870332,7810
870333,7810
870340,7810
870350,7810
870360,7810
870370,7810
870380,7810
870390,7810
870410,7821
870421,7821
870422,7821
870423,7821
870431,7821
870432,7821
870490,7821
870510,7822
870520,7822
870530,7822
870540,7822
870590,7822
870600,7841
870710,7842
870790,7842
870810,7849
870821,7849
870829,7849
870830,7849
870840,7849
870850,7849
870870,7849
870880,7849
870891,7849
870892,7849
870893,7849
870894,7849
870895,7849
870899,7849
870911,74411
870919,74411
870990,74419
871000,95101
871110,7851
871120,7851
871130,7851
871140,7851
871150,7851
871160,7851
871190,7851
871200,7852
871310,78531
871390,78531
871410,78539
871420,78539
871491,78539
871492,78539
871493,78539
871494,78539
871495,78539
871496,78539
871499,78539
871500,8941
871610,78611
871620,78612
871631,78612
871639,78612
871640,78681
871680,78681
871690,78689
880100,79281
880211,7921
880212,7921
880220,7922
880230,7923
880240,7924
880260,764
880310,7929
880320,7929
880330,7929
880390,792
880400,7929
880510,79283
880521,79283
880529,79283
890110,79323
890120,79322
890130,79323
890190,79323
890200,79324
890310,79321
890391,79321
890392,79321
890399,79321
890400,79381
890510,79382
890520,79382
890590,79382
890610,793
890690,793
890710,79383
890790,79383
890800,793
900110,871
900120,871
900130,88411
900140,88411
900150,88411
900190,871
900211,88412
900219,88412
900220,88412
900290,88412
900311,88421
900319,88421
900390,88421
900410,88422
900490,88422
900510,87101
900580,8710
900590,8710
900630,88111
900640,88111
900651,88111
900652,88111
900653,88111
900659,88111
900661,88112
900669,88112
900691,88119
900699,88119
900710,88122
900720,88122
900791,88129
900792,88129
900850,88131
900890,88131
901010,88139
901050,88139
901060,88139
901090,88139
901110,87104
901120,87104
901180,87104
901190,87104
901210,87103
901290,87103
901310,87109
901320,87109
901380,87109
901390,87109
901410,87483
901420,87483
901480,87483
901490,8749
901510,874
901520,874
901530,874
901540,874
901580,874
901590,874
901600,874
901710,874
901720,874
901730,874
901780,874
901790,8749
901811,7741
901812,7741
901813,7741
901814,7741
901819,7741
901820,7741
901831,87202
901832,87202
901839,87202
901841,87201
901849,872
901850,87202
901890,87202
901910,87203
901920,87203
902000,87203
902110,89962
902121,89962
902129,89962
902131,89962
902139,89962
902140,89961
902150,89962
902190,89962
902212,7742
902213,7742
902214,7742
902219,7742
902221,7742
902229,7742
902230,7742
902290,7742
902300,87452
902410,87483
902480,87483
902490,8749
902511,87483
902519,87483
902580,87483
902590,8749
902610,874
902620,874
902680,874
902690,8749
902710,874
902720,874
902730,874
902750,874
902780,874
902790,874
902810,8731
902820,8731
902830,8731
902890,8749
902910,87483
902920,87483
902990,8749
903010,87482
903020,87483
903031,87483
903032,87483
903033,87483
903039,87483
903040,87483
903082,87483
903084,87483
903089,87483
903090,8749
903110,874
903120,874
903141,874
903149,874
903180,874
903190,8749
903210,8743
903220,8743
903281,8743
903289,8743
903290,8749
903300,8749
910111,88511
910119,88511
910121,88511
910129,88511
910191,88511
910199,88511
910211,88511
910212,88511
910219,88511
910221,88511
910229,88511
910291,88511
910299,88511
910310,88512
910390,88512
910400,88521
910511,88522
910519,88522
910521,88522
910529,88522
910591,88522
910599,88522
910610,88523
910690,88523
910700,88524
910811,88513
910812,88513
910819,88513
910820,88513
910890,88513
910910,88525
910990,88525
911011,88529
911012,88529
911019,88529
911090,88529
911110,88514
911120,88514
911180,88514
911190,88514
911220,88526
911290,88526
911310,89731
911320,89731
911390,658
911410,88529
911430,88529
911440,88529
911490,88529
920110,89811
920120,89811
920190,89811
920210,8981
920290,8981
920510,89823
920590,89823
920600,89824
920710,89825
920790,89825
920810,89829
920890,89829
920930,8989
920991,8989
920992,8989
920994,8989
920999,8989
930110,95102
930120,95102
930190,95102
930200,95105
930310,89461
930320,89461
930330,89461
930390,89461
930400,89462
930510,95109
930520,95109
930591,628
930599,628
930621,89463
930629,89463
930630,95106
930690,95106
930700,95104
940110,82111
940120,82111
940130,82111
940140,82111
940152,82111
940153,82111
940159,82111
940161,82111
940169,82111
940171,82111
940179,82111
940180,821
940190,82119
940210,82121
940290,82121
940310,82191
940320,821
940330,82192
940340,82192
940350,82192
940360,82192
940370,82199
940382,821
940383,821
940389,821
940390,82199
940410,82122
940421,82122
940429,82122
940430,82122
940490,82122
940510,871
940520,812
940530,89425
940540,871
940550,893
940560,893
940591,87109
940592,871
940599,871
940610,893
940690,893
950300,785
950420,89424
950430,89424
950440,89424
950450,89424
950490,89424
950510,89425
950590,89425
950611,89472
950612,89472
950619,89472
950621,89472
950629,89472
950631,89472
950632,89472
950639,89472
950640,894
950651,89472
950659,89472
950661,894
950662,894
950669,894
950670,89472
950691,89472
950699,894
950710,89471
950720,89471
950730,89471
950790,89471
950810,89473
950890,89473
960110,89911
960190,89911
960200,89919
960310,7284
960321,7284
960329,7284
960330,7284
960340,7284
960350,7284
960390,7284
960400,89981
960500,831
960610,89983
960621,89983
960622,89983
960629,89983
960630,89983
960711,89984
960719,89984
960720,89984
960810,89521
960820,89521
960830,89521
960840,89521
960850,89521
960860,89521
960891,89522
960899,89521
960910,89523
960920,89523
960990,89523
961000,89592
961100,89593
961210,89594
961220,89594
961310,89934
961320,89934
961380,89934
961390,89934
961400,89935
961511,89399
961519,89399
961590,89399
961610,89986
961620,89982
961700,89997
961800,89987
961900,893
962000,759
970110,89601
970190,658
970200,89602
970300,89603
970400,89604
970500,89605
970600,89606
999999,9310
