HS2012,SITC2
480519,64159
480519,64151
480524,64159
480525,64159
480530,64152
480530,64159
480540,64159
480550,64159
480591,64159
480592,64159
480593,64159
480610,64153
480620,64153
480630,64153
480640,64153
480700,64192
480810,64174
480840,64171
480890,64173
480890,64174
480920,64189
480990,64189
481013,64139
481013,64181
481013,64249
481013,64282
481013,64197
481013,64189
481013,64172
481013,64151
481013,64121
481013,64182
481013,64173
481013,64159
481013,64122
481013,64289
481013,64171
481013,64152
481014,64197
481014,64189
481014,64151
481014,64172
481014,64182
481014,64121
481014,64282
481014,64159
481014,64173
481014,64249
481014,64171
481014,64289
481014,64152
481014,64139
481014,64122
481014,64181
481019,64122
481019,64289
481019,64152
481019,64171
481019,64159
481019,64182
481019,64173
481019,64197
481019,64121
481019,64282
481019,64189
481019,64151
481019,64172
481019,64249
481019,64181
481019,64139
481022,64122
481022,64249
481022,64181
481022,64121
481022,64189
481022,64159
481029,64121
481029,64181
481029,64189
481029,64159
481029,64122
481029,64249
481031,64181
481031,64189
481032,64181
481032,64189
481039,64189
481039,64181
481092,64181
481092,64189
481099,64189
481099,64181
481110,64182
481110,65911
481141,64189
481141,64244
481149,64189
481149,64244
481151,64181
481151,64189
481151,65911
481159,64181
481159,64189
481159,65911
481160,64189
481160,65911
481190,64189
481190,65911
481200,64196
481310,64241
481320,64241
481390,64159
481390,64249
481390,64189
481390,64241
481420,64159
481420,58259
481420,64174
481420,58333
481420,6597
481420,58362
481420,58343
481420,58222
481420,58242
481420,58432
481420,5837
481420,5841
481420,89289
481420,64197
481420,64189
481420,58353
481420,58322
481420,89399
481420,5829
481420,5851
481420,64181
481420,58422
481420,58212
481420,58313
481420,58269
481420,5827
481420,5839
481420,58492
481420,58232
481490,5839
481490,58353
481490,58313
481490,5827
481490,58269
481490,5837
481490,58232
481490,58492
481490,5851
481490,58212
481490,58422
481490,5841
481490,64181
481490,5829
481490,89399
481490,64197
481490,58362
481490,64189
481490,58432
481490,58259
481490,58242
481490,64159
481490,58222
481490,58322
481490,6597
481490,89289
481490,64174
481490,58343
481490,58333
481620,64189
481620,64249
481620,64242
481690,64242
481690,64249
481690,64189
481710,6422
481720,6422
481730,6422
481810,64243
481810,64189
481810,64159
481810,64174
481810,64171
481810,64139
481810,64172
481820,64189
481820,64289
481820,64174
481820,64159
481820,64284
481830,64189
481830,64284
481830,64159
481830,64289
481830,64174
481850,64289
481850,64284
481850,64189
481850,64159
481850,64174
481890,64159
481890,64174
481890,64284
481890,64289
481890,64189
481910,6421
481920,6421
481930,6421
481930,64289
481940,6421
481940,64289
481950,64289
481950,6421
481960,64289
481960,6421
482010,6422
482010,6423
482020,6423
482030,6423
482040,6423
482050,6423
482090,6423
482110,89281
482190,89281
482210,64281
482290,64281
482320,64249
482320,64159
482340,64152
482340,64289
482340,64122
482340,64181
482340,64244
482340,64139
482340,64171
482340,64131
482340,64197
482340,65911
482340,64192
482340,64173
482340,64249
482340,64132
482340,64153
482340,64189
482340,64121
482340,64182
482340,64174
482340,64159
482340,64172
482340,64282
482340,64151
482361,64283
482369,64283
482370,64289
482370,64174
482370,64159
482370,64244
482370,64132
482370,64182
482370,64192
482370,64121
482370,65911
482370,64151
482370,64172
482370,64173
482370,64139
482370,64181
482370,64131
482370,64171
482370,64282
482370,64152
482370,64122
482370,64249
482370,64197
482370,64153
482370,64189
482390,64132
482390,64172
482390,64151
482390,64282
482390,64197
482390,64139
482390,65911
482390,64181
482390,64121
482390,64189
482390,64153
482390,64159
482390,64174
482390,64122
482390,64131
482390,64171
482390,64152
482390,64289
482390,64244
482390,64182
482390,64249
482390,64173
482390,64192
490110,89211
490110,89282
490191,89211
490199,89282
490199,89289
490199,89211
490210,89286
490210,8922
490290,8922
490290,89289
490300,89212
490400,89285
490510,89213
490591,89213
490599,89213
490600,89282
490700,89283
490810,89241
490890,89241
490900,89242
490900,89289
491000,69979
491000,69985
491000,6666
491000,6652
491000,89284
491000,89289
491000,89399
491000,69982
491000,69983
491000,66132
491000,69981
491000,63599
491000,63549
491110,89282
491110,89286
491191,89289
491199,89289
491199,89282
500100,26141
500200,2613
500300,26142
500400,65111
500500,65116
500600,65117
500710,6574
500710,6541
500720,6541
500720,6574
500790,6574
500790,6541
510111,2681
510119,2681
510121,2682
510129,2682
510130,2682
510211,2683
510219,2683
510220,26859
510310,26861
510320,26861
510330,26861
510400,26862
510510,2687
510521,2687
510529,65121
510529,2687
510531,2687
510539,2687
510540,2687
510610,65122
510620,65127
510710,65123
510720,65128
510810,65124
510820,65124
510910,65126
510910,65122
510910,65124
510910,65123
510990,65128
510990,65127
510990,65129
510990,65124
511000,65125
511000,65129
511111,6574
511111,65421
511119,65421
511119,6574
511120,6574
511120,65431
511120,65432
511130,65431
511130,6574
511130,65432
511190,6574
511190,65433
511211,65422
511211,6574
511219,6574
511219,65422
511220,65431
511220,6574
511220,65432
511230,65432
511230,6574
511230,65431
511290,65433
511290,6574
511300,65492
511300,6574
520100,2631
520210,2633
520291,2633
520299,2633
520300,2634
520411,65132
520411,65134
520411,65135
520411,65133
520411,65131
520419,65135
520419,65131
520419,65132
520419,65134
520419,65133
520420,65135
520511,65132
520511,65134
520511,65131
520511,65133
520512,65132
520512,65131
520512,65134
520512,65133
520513,65131
520513,65133
520513,65132
520513,65134
520514,65131
520514,65133
520514,65134
520514,65132
520515,65133
520515,65134
520515,65132
520515,65131
520521,65132
520521,65131
520521,65133
520521,65134
520522,65131
520522,65134
520522,65132
520522,65133
520523,65131
520523,65132
520523,65134
520523,65133
520524,65133
520524,65131
520524,65132
520524,65134
520526,65132
520526,65134
520526,65131
520526,65133
520527,65134
520527,65132
520527,65133
520527,65131
520528,65133
520528,65134
520528,65131
520528,65132
520531,65132
520531,65134
520531,65133
520531,65131
520532,65133
520532,65132
520532,65134
520532,65131
520533,65131
520533,65132
520533,65134
520533,65133
520534,65132
520534,65131
520534,65133
520534,65134
520535,65133
520535,65131
520535,65134
520535,65132
520541,65131
520541,65132
520541,65134
520541,65133
520542,65131
520542,65133
520542,65134
520542,65132
520543,65131
520543,65133
520543,65134
520543,65132
520544,65133
520544,65134
520544,65132
520544,65131
520546,65134
520546,65132
520546,65133
520546,65131
520547,65133
520547,65132
520547,65134
520547,65131
520548,65132
520548,65134
520548,65133
520548,65131
520611,65134
520611,65132
520611,65131
520611,65133
520612,65132
520612,65134
520612,65133
520612,65131
520613,65134
520613,65131
520613,65132
520613,65133
520614,65132
520614,65131
520614,65134
520614,65133
520615,65134
520615,65131
520615,65132
520615,65133
520621,65131
520621,65132
520621,65133
520621,65134
520622,65134
520622,65132
520622,65133
520622,65131
520623,65131
520623,65133
520623,65134
520623,65132
520624,65134
520624,65131
520624,65132
520624,65133
520625,65132
520625,65133
520625,65134
520625,65131
520631,65133
520631,65134
520631,65132
520631,65131
520632,65133
520632,65134
520632,65132
520632,65131
520633,65131
520633,65132
520633,65134
520633,65133
520634,65132
520634,65134
520634,65131
520634,65133
520635,65132
520635,65134
520635,65133
520635,65131
520641,65131
520641,65133
520641,65134
520641,65132
520642,65132
520642,65133
520642,65134
520642,65131
520643,65134
520643,65131
520643,65133
520643,65132
520644,65132
520644,65134
520644,65133
520644,65131
520645,65134
520645,65133
520645,65132
520645,65131
520710,65135
520710,65133
520710,65131
520710,65132
520710,65134
520790,65133
520790,65135
520790,65132
520790,65134
520790,65131
520811,6574
520811,65214
520812,6574
520812,65214
520813,65214
520813,6574
520819,6574
520819,65214
520821,65224
520821,6574
520822,65224
520822,6574
520823,65224
520823,6574
520829,65224
520829,6574
520831,65224
520831,6574
520832,65224
520832,6574
520833,6574
520833,65224
520839,6574
520839,65224
520841,6574
520841,65224
520842,65224
520842,6574
520843,6574
520843,65224
520849,6574
520849,65224
520851,65224
520851,6574
520852,6574
520852,65224
520859,65224
520859,6574
520911,65214
520911,6574
520912,6574
520912,65214
520919,65214
520919,6574
520921,65224
520921,6574
520922,65224
520922,6574
520929,65224
520929,6574
520931,6574
520931,65224
520932,65224
520932,6574
520939,65224
520939,6574
520941,6574
520941,65224
520942,6574
520942,65224
520943,65224
520943,6574
520949,65224
520949,6574
520951,65224
520951,6574
520952,65224
520952,6574
520959,6574
520959,65224
521011,65215
521011,6574
521019,65215
521019,6574
521021,6574
521021,65225
521029,6574
521029,65225
521031,6574
521031,65225
521032,65225
521032,6574
521039,6574
521039,65225
521041,65225
521041,6574
521049,65225
521049,6574
521051,65225
521051,6574
521059,65225
521059,6574
521111,65215
521111,6574
521112,6574
521112,65215
521119,65215
521119,6574
521120,65225
521120,6574
521131,6574
521131,65225
521132,65225
521132,6574
521139,65225
521139,6574
521141,6574
521141,65225
521142,65225
521142,6574
521143,65225
521143,6574
521149,6574
521149,65225
521151,6574
521151,65225
521152,6574
521152,65225
521159,65225
521159,6574
521211,65215
521211,6574
521212,6574
521212,65225
521213,6574
521213,65225
521214,65225
521214,6574
521215,6574
521215,65225
521221,65215
521221,6574
521222,65225
521222,6574
521223,65225
521223,6574
521224,6574
521224,65225
521225,65225
521225,6574
530110,26511
530121,26512
530129,26512
530130,26513
530210,2652
530290,2652
530310,2640
530390,2640
530500,2654
530500,26591
530500,2655
530500,26599
530500,26514
530610,65196
530610,65197
530620,65197
530620,65196
530710,65198
530720,65198
530810,65197
530810,65196
530810,65199
530820,65197
530820,65196
530820,65199
530890,65196
530890,65199
530890,65197
530911,6544
530911,6574
530919,6574
530919,6544
530921,6574
530921,6544
530929,6544
530929,6574
531010,6545
531010,6574
531090,6545
531090,6574
531100,6574
531100,65498
531100,6544
540110,65147
540110,65141
540110,65151
540110,65143
540110,65146
540110,65144
540120,65171
540120,65181
540120,65172
540120,65173
540211,65143
540211,65145
540211,65146
540211,65142
540219,65145
540219,65143
540219,65146
540219,65142
540220,65143
540220,65145
540220,65146
540220,65142
540231,65141
540232,65141
540233,65144
540234,65147
540239,65147
540244,65145
540244,65147
540244,65142
540245,65142
540245,65145
540245,65147
540246,65142
540246,65145
540246,65147
540247,65145
540247,65147
540247,65142
540248,65142
540248,65145
540248,65147
540249,65147
540249,65145
540249,65142
540251,65146
540251,65143
540251,65147
540252,65146
540252,65147
540252,65143
540259,65143
540259,65146
540259,65147
540261,65146
540261,65142
540261,65143
540261,65145
540261,65147
540262,65142
540262,65143
540262,65147
540262,65145
540262,65146
540269,65145
540269,65143
540269,65147
540269,65146
540269,65142
540310,65171
540331,65173
540331,65172
540331,65171
540332,65173
540332,65172
540332,65171
540333,65172
540333,65173
540333,65171
540339,65172
540339,65173
540339,65171
540341,65173
540341,65172
540341,65171
540342,65173
540342,65172
540342,65171
540349,65173
540349,65172
540349,65171
540411,65149
540412,65149
540419,65149
540490,65149
540500,65178
540600,65173
540600,65145
540600,65151
540600,65146
540600,65147
540600,65143
540600,65171
540600,65141
540600,65144
540600,65172
540600,65142
540600,65181
540710,65314
540710,6574
540710,65316
540710,65315
540720,65315
540720,6574
540720,65316
540720,65314
540730,65316
540730,6574
540730,65315
540730,65314
540741,65314
540741,6574
540741,65315
540742,65315
540742,6574
540742,65314
540743,6574
540743,65314
540743,65315
540744,65314
540744,65315
540744,6574
540751,65315
540751,65314
540751,6574
540752,65315
540752,6574
540752,65314
540753,65314
540753,6574
540753,65315
540754,65315
540754,65314
540754,6574
540761,6574
540761,65314
540761,65315
540769,65315
540769,65314
540769,6574
540771,6574
540771,65314
540771,65315
540772,65314
540772,6574
540772,65315
540773,65314
540773,6574
540773,65315
540774,65315
540774,6574
540774,65314
540781,65314
540781,6574
540781,65316
540782,6574
540782,65314
540782,65316
540783,65316
540783,6574
540783,65314
540784,65316
540784,65314
540784,6574
540791,6574
540791,65314
540791,65316
540792,65314
540792,6574
540792,65316
540793,65314
540793,6574
540793,65316
540794,65316
540794,65314
540794,6574
540810,65354
540810,65355
540810,65356
540810,6574
540821,65355
540821,6574
540821,65354
540822,65354
540822,6574
540822,65355
540823,65354
540823,6574
540823,65355
540824,65354
540824,65355
540824,6574
540831,65356
540831,65354
540831,6574
540832,6574
540832,65354
540832,65356
540833,65354
540833,6574
540833,65356
540834,6574
540834,65354
540834,65356
550110,26661
550120,26662
550130,26663
550140,26669
550190,26669
550200,26712
550311,26651
550319,26651
550320,26652
550330,26653
550340,26659
550390,26659
550410,26711
550490,26711
550510,26721
550520,26722
550610,26671
550620,26672
550630,26673
550690,26679
550700,26713
550810,65169
550810,65167
550810,65166
550810,65152
550810,65168
550810,65148
550820,65182
550820,65175
550820,65176
550820,65177
550820,65174
550911,65148
550912,65148
550921,65148
550922,65148
550931,65148
550932,65148
550941,65148
550942,65148
550951,65167
550951,65166
550951,65168
550952,65166
550952,65168
550952,65167
550953,65167
550953,65168
550953,65166
550959,65166
550959,65168
550959,65167
550961,65167
550961,65168
550961,65166
550962,65168
550962,65166
550962,65167
550969,65166
550969,65168
550969,65167
550991,65167
550991,65166
550991,65168
550992,65166
550992,65167
550992,65168
550999,65167
550999,65168
550999,65166
551011,65174
551012,65174
551020,65176
551020,65175
551020,65177
551030,65175
551030,65176
551030,65177
551090,65177
551090,65176
551090,65175
551110,65152
551110,65148
551120,65168
551120,65166
551120,65169
551120,65167
551130,65174
551130,65176
551130,65175
551130,65182
551130,65177
551211,6574
551211,6532
551219,6532
551219,6574
551221,6532
551221,6574
551229,6574
551229,6532
551291,6532
551291,6574
551299,6532
551299,6574
551311,6574
551311,65341
551312,6574
551312,65341
551313,65341
551313,6574
551319,6574
551319,65341
551321,6574
551321,65341
551323,65341
551323,6574
551329,65341
551329,6574
551331,6574
551331,65341
551339,65341
551339,6574
551341,65341
551341,6574
551349,65341
551349,6574
551411,65341
551411,6574
551412,6574
551412,65341
551419,65341
551419,6574
551421,65341
551421,6574
551422,65341
551422,6574
551423,65341
551423,6574
551429,6574
551429,65341
551430,6574
551430,65341
551441,65341
551441,6574
551442,6574
551442,65341
551443,65341
551443,6574
551449,6574
551449,65341
551511,65349
551511,6574
551511,65342
551512,65343
551512,6574
551513,6574
551513,65342
551519,6574
551519,65342
551519,65349
551521,65343
551521,6574
551522,65342
551522,6574
551529,65349
551529,65342
551529,6574
551591,65343
551591,6574
551599,65342
551599,65349
551599,6574
551611,6574
551611,6536
551612,6536
551612,6574
551613,6536
551613,6574
551614,6574
551614,6536
551621,6574
551621,65383
551622,6574
551622,65383
551623,65383
551623,6574
551624,6574
551624,65383
551631,6574
551631,65382
551632,65382
551632,6574
551633,6574
551633,65382
551634,65382
551634,6574
551641,6574
551641,65381
551642,6574
551642,65381
551643,65381
551643,6574
551644,6574
551644,65381
551691,6574
551691,65389
551692,6574
551692,65389
551693,65389
551693,6574
551694,6574
551694,65389
560121,65771
560122,65771
560129,65771
560130,65771
560210,6571
560221,6571
560229,6571
560290,6571
560311,6572
560312,6572
560313,6572
560314,6572
560391,6572
560392,6572
560393,6572
560394,6572
560410,62103
560490,65172
560490,65198
560490,65132
560490,65181
560490,65199
560490,65128
560490,65142
560490,65146
560490,65148
560490,65178
560490,65197
560490,65166
560490,65176
560490,65196
560490,65144
560490,65126
560490,65129
560490,65177
560490,65123
560490,65174
560490,65169
560490,65147
560490,62103
560490,65171
560490,65117
560490,65149
560490,65131
560490,65168
560490,65152
560490,65127
560490,65141
560490,65135
560490,65175
560490,65182
560490,65133
560490,65122
560490,62102
560490,65173
560490,65145
560490,65143
560490,65167
560490,65134
560500,65178
560500,65603
560500,65149
560500,65191
560600,65521
560600,65523
560600,65603
560600,6551
560600,65529
560600,65522
560721,65751
560729,65751
560741,65751
560749,65751
560750,65751
560790,65751
560811,65898
560811,65899
560811,65752
560819,65899
560819,65752
560819,65898
560890,65752
560890,65898
560890,65899
560900,65759
570110,65921
570190,65929
570210,6593
570220,65962
570231,65942
570232,65952
570239,65962
570241,65942
570242,65952
570249,65962
570250,65962
570250,65952
570250,65942
570291,65942
570292,65952
570299,65962
570310,65941
570310,65963
570320,65963
570320,65951
570330,65951
570330,65963
570390,65963
570390,65961
570410,65963
570490,65963
570500,65949
570500,65959
570500,65942
570500,65952
570500,65963
570500,65962
580110,65433
580110,65739
580110,65432
580110,65434
580110,65421
580110,65733
580110,65732
580110,65422
580110,65431
580121,65732
580121,65223
580121,65224
580121,65733
580121,65225
580121,65215
580121,65214
580121,65739
580122,65733
580122,65732
580122,65739
580122,65223
580123,65223
580123,65733
580123,65739
580123,65732
580126,65732
580126,65223
580126,65739
580126,65733
580127,65224
580127,65214
580127,65733
580127,65223
580127,65215
580127,65225
580127,65732
580127,65739
580131,65355
580131,65733
580131,65739
580131,65343
580131,65382
580131,65342
580131,65316
580131,65383
580131,65397
580131,65732
580131,65356
580131,6532
580131,6536
580131,65389
580131,65315
580131,65398
580131,65349
580131,65341
580131,65381
580132,65739
580132,65732
580132,65733
580132,65398
580132,65397
580133,65398
580133,65739
580133,65397
580133,65732
580133,65733
580136,65398
580136,65733
580136,65397
580136,65732
580136,65739
580137,65732
580137,65739
580137,65383
580137,65355
580137,65342
580137,65316
580137,65382
580137,65733
580137,65343
580137,65397
580137,6536
580137,65356
580137,65389
580137,65341
580137,65349
580137,65398
580137,65381
580137,65315
580137,6532
580190,65733
580190,65499
580190,65732
580190,6541
580190,65492
580190,65739
580190,6544
580190,6545
580190,65498
580211,65212
580211,65733
580211,65732
580211,65739
580219,65222
580219,65739
580219,65732
580219,65733
580220,65398
580220,65434
580220,65397
580220,65732
580220,65739
580220,65499
580220,65733
580230,65499
580230,6571
580230,65397
580230,6572
580230,65739
580230,65521
580230,65523
580230,6551
580230,65398
580230,65733
580230,65522
580230,65529
580230,65434
580230,65223
580230,65732
580300,65382
580300,65355
580300,6574
580300,65211
580300,65221
580300,65342
580300,65316
580300,65349
580300,6536
580300,6532
580300,65341
580300,6541
580300,65381
580300,65389
580300,65498
580300,65343
580300,65383
580300,6545
580300,6544
580300,65491
580300,65315
580300,65356
580410,65604
580410,65733
580410,65605
580410,65732
580410,65739
580421,65733
580421,65739
580421,65605
580421,65732
580429,65739
580429,65732
580429,65733
580429,65605
580430,65605
580430,65733
580430,65739
580430,65732
580500,65891
580610,6574
580610,65601
580620,65601
580620,6574
580631,6574
580631,65601
580632,65601
580632,6574
580639,6574
580639,65601
580640,65601
580640,6574
580710,65602
580790,6551
580790,65521
580790,6572
580790,65523
580790,65898
580790,6571
580790,65529
580790,65522
580810,6574
580810,65603
580890,6574
580890,65603
580900,65491
581010,65606
581091,65606
581092,65606
581099,65606
581100,65733
581100,65211
581100,65221
581100,6572
581100,65315
581100,65498
581100,65397
581100,65422
581100,65491
581100,65605
581100,65225
581100,65431
581100,65356
581100,65215
581100,65355
581100,6574
581100,65314
581100,65523
581100,6571
581100,65732
581100,65771
581100,65223
581100,65383
581100,65343
581100,65604
581100,65522
581100,6536
581100,65212
581100,65316
581100,65433
581100,6532
581100,65222
581100,65421
581100,65382
581100,65529
581100,65342
581100,65739
581100,65214
581100,65354
581100,65434
581100,65499
581100,65224
581100,65432
581100,6551
581100,65521
581100,65349
581100,65492
581100,6544
581100,65601
581100,65389
581100,6545
581100,6541
581100,65341
581100,65381
581100,65398
590110,65731
590190,65731
590210,65354
590210,65314
590210,65733
590220,65314
590220,65354
590220,65733
590290,65354
590290,65733
590290,65314
590310,65732
590320,65732
590390,65732
590410,65912
590490,65912
590500,6545
590500,6536
590500,6551
590500,65221
590500,65491
590500,65601
590500,65356
590500,65431
590500,65212
590500,6532
590500,65521
590500,65752
590500,65397
590500,6541
590500,6572
590500,65606
590500,65432
590500,65498
590500,6544
590500,65225
590500,65215
590500,65389
590500,65733
590500,65398
590500,65492
590500,65422
590500,65792
590500,65751
590500,65315
590500,65349
590500,65211
590500,65499
590500,65342
590500,65382
590500,65224
590500,65791
590500,65434
590500,65523
590500,65605
590500,65381
590500,65341
590500,65732
590500,65759
590500,65421
590500,65223
590500,65604
590500,65433
590500,65214
590500,65316
590500,65222
590500,65343
590500,6571
590500,65383
590500,65522
590500,65355
590500,65529
590500,65739
590500,6574
590610,65733
590610,6553
590691,6553
590691,65733
590699,6553
590699,65733
590700,65739
590800,65772
590900,65791
591000,65792
591110,65773
591120,65773
591131,65773
591132,65773
591140,65773
591190,65773
600110,65521
600110,6551
600110,6553
600110,65522
600110,65529
600110,65523
600121,65522
600121,65529
600121,65523
600121,6553
600121,6551
600121,65521
600122,6551
600122,6553
600122,65523
600122,65529
600122,65522
600122,65521
600129,65523
600129,65529
600129,65522
600129,65521
600129,6553
600129,6551
600191,65522
600191,65521
600191,65529
600191,6553
600191,6551
600191,65523
600192,65522
600192,65529
600192,6553
600192,65523
600192,6551
600192,65521
600199,65529
600199,65521
600199,6551
600199,65523
600199,65522
600199,6553
600240,65529
600240,65522
600240,65521
600240,6551
600240,65523
600240,6553
600290,6553
600290,65521
600290,6551
600290,65523
600290,65522
600290,65529
600310,65523
600310,6553
600310,6551
600310,65521
600310,65522
600310,65529
600320,6551
600320,65522
600320,65529
600320,65521
600320,65523
600320,6553
600330,65523
600330,6551
600330,65521
600330,6553
600330,65529
600330,65522
600340,65529
600340,65522
600340,6553
600340,65521
600340,65523
600340,6551
600390,6551
600390,6553
600390,65521
600390,65522
600390,65529
600390,65523
600410,65522
600410,65529
600410,6551
600410,6553
600410,65523
600410,65521
600490,6551
600490,65523
600490,65522
600490,65529
600490,6553
600490,65521
600521,65523
600521,6551
600521,6553
600521,65521
600521,65529
600521,65522
600522,6553
600522,65529
600522,6551
600522,65523
600522,65522
600522,65521
600523,65522
600523,65529
600523,65523
600523,65521
600523,6551
600523,6553
600524,65529
600524,65522
600524,6551
600524,65521
600524,6553
600524,65523
600531,6551
600531,6553
600531,65521
600531,65529
600531,65522
600531,65523
600532,65521
600532,6553
600532,6551
600532,65523
600532,65522
600532,65529
600533,65529
600533,65522
600533,65523
600533,6551
600533,6553
600533,65521
600534,65529
600534,65522
600534,65521
600534,65523
600534,6551
600534,6553
600541,6553
600541,6551
600541,65521
600541,65529
600541,65522
600541,65523
600542,65521
600542,6553
600542,6551
600542,65523
600542,65529
600542,65522
600543,65522
600543,65529
600543,65523
600543,6551
600543,6553
600543,65521
600544,65523
600544,6551
600544,65521
600544,6553
600544,65529
600544,65522
600590,65529
600590,6551
600590,65522
600590,65521
600590,65523
600590,6553
600610,65522
600610,65529
600610,6553
600610,65523
600610,6551
600610,65521
600621,65522
600621,65523
600621,65529
600621,6553
600621,6551
600621,65521
600622,65523
600622,6553
600622,6551
600622,65521
600622,65529
600622,65522
600623,6551
600623,65521
600623,65523
600623,6553
600623,65529
600623,65522
600624,6553
600624,65523
600624,65522
600624,6551
600624,65529
600624,65521
600631,65523
600631,6553
600631,65521
600631,65529
600631,65522
600631,6551
600632,65523
600632,6553
600632,65529
600632,65522
600632,6551
600632,65521
600633,6551
600633,65521
600633,65522
600633,65529
600633,65523
600633,6553
600634,65529
600634,65521
600634,65522
600634,6553
600634,6551
600634,65523
600641,65521
600641,65523
600641,6553
600641,65529
600641,6551
600641,65522
600642,65523
600642,6551
600642,65522
600642,65529
600642,6553
600642,65521
600643,65521
600643,65529
600643,65522
600643,6551
600643,65523
600643,6553
600644,65521
600644,6553
600644,65522
600644,65529
600644,6551
600644,65523
600690,6553
600690,65521
600690,6551
600690,65522
600690,65529
600690,65523
610120,84592
610120,84591
610120,84599
610120,84594
610120,84593
610130,84594
610130,84591
610130,84593
610130,84592
610130,84599
610190,84592
610190,84591
610190,84593
610190,84599
610190,84594
610210,84592
610210,84593
610210,84591
610210,84594
610210,84599
610220,84599
610220,84592
610220,84594
610220,84591
610220,84593
610230,84599
610230,84593
610230,84592
610230,84591
610230,84594
610290,84591
610290,84592
610290,84599
610290,84594
610290,84593
610310,84594
610310,84591
610310,84592
610310,84593
610310,84599
610322,84593
610322,84599
610322,84594
610322,84591
610322,84592
610323,84593
610323,84599
610323,84594
610323,84591
610323,84592
610329,84594
610329,84599
610329,84591
610329,84593
610329,84592
610331,84599
610331,84594
610331,84591
610331,84592
610331,84593
610332,84593
610332,84591
610332,84599
610332,84594
610332,84592
610333,84593
610333,84599
610333,84594
610333,84591
610333,84592
610339,84592
610339,84594
610339,84591
610339,84599
610339,84593
610341,84593
610341,84594
610341,84591
610341,84592
610341,84599
610342,84593
610342,84594
610342,84599
610342,84592
610342,84591
610343,84593
610343,84592
610343,84594
610343,84591
610343,84599
610349,84592
610349,84591
610349,84599
610349,84594
610349,84593
610413,84522
610413,84521
610413,84529
610413,84524
610413,84523
610419,84523
610419,84529
610419,84522
610419,84521
610419,84524
610422,84599
610422,84592
610422,84594
610422,84591
610422,84593
610423,84594
610423,84599
610423,84591
610423,84593
610423,84592
610429,84591
610429,84592
610429,84594
610429,84599
610429,84593
610431,84599
610431,84593
610431,84594
610431,84591
610431,84592
610432,84594
610432,84592
610432,84599
610432,84591
610432,84593
610433,84591
610433,84594
610433,84592
610433,84593
610433,84599
610439,84592
610439,84594
610439,84599
610439,84591
610439,84593
610441,84529
610441,84524
610441,84522
610441,84521
610441,84523
610442,84529
610442,84523
610442,84522
610442,84521
610442,84524
610443,84523
610443,84529
610443,84522
610443,84521
610443,84524
610444,84529
610444,84524
610444,84522
610444,84521
610444,84523
610449,84521
610449,84522
610449,84523
610449,84529
610449,84524
610451,84522
610451,84592
610451,84599
610451,84593
610451,84591
610451,84523
610451,84594
610451,84521
610451,84524
610451,84529
610452,84592
610452,84529
610452,84599
610452,84522
610452,84591
610452,84524
610452,84594
610452,84521
610452,84523
610452,84593
610453,84591
610453,84524
610453,84594
610453,84521
610453,84529
610453,84523
610453,84592
610453,84599
610453,84522
610453,84593
610459,84523
610459,84591
610459,84592
610459,84599
610459,84524
610459,84594
610459,84521
610459,84593
610459,84522
610459,84529
610461,84591
610461,84594
610461,84599
610461,84592
610461,84593
610462,84593
610462,84591
610462,84594
610462,84599
610462,84592
610463,84593
610463,84592
610463,84594
610463,84591
610463,84599
610469,84593
610469,84592
610469,84591
610469,84599
610469,84594
610510,84621
610520,84632
610520,84649
610520,84641
610590,84641
610590,84649
610590,84632
610610,84593
610610,84592
610610,84594
610610,84599
610610,84591
610620,84591
610620,84594
610620,84592
610620,84599
610620,84593
610690,84592
610690,84591
610690,84593
610690,84599
610690,84594
610711,84629
610711,84641
610711,84619
610711,84633
610711,84649
610712,84629
610712,84649
610712,84619
610712,84641
610712,84633
610719,84641
610719,84619
610719,84633
610719,84629
610719,84649
610721,84649
610721,84619
610721,84633
610721,84629
610721,84641
610722,84649
610722,84633
610722,84641
610722,84629
610722,84619
610729,84649
610729,84619
610729,84633
610729,84629
610729,84641
610791,84591
610791,84592
610791,84594
610791,84599
610791,84629
610791,84593
610799,84592
610799,84594
610799,84599
610799,84591
610799,84629
610799,84593
610811,84649
610811,84641
610811,84629
610811,84619
610811,84634
610819,84629
610819,84641
610819,84649
610819,84634
610819,84619
610821,84629
610821,84641
610821,84619
610821,84649
610821,84634
610822,84641
610822,84619
610822,84629
610822,84649
610822,84634
610829,84619
610829,84629
610829,84649
610829,84634
610829,84641
610831,84634
610831,84619
610831,84629
610831,84641
610831,84649
610832,84629
610832,84641
610832,84649
610832,84619
610832,84634
610839,84634
610839,84649
610839,84629
610839,84641
610839,84619
610891,84591
610891,84593
610891,84599
610891,84592
610891,84594
610892,84592
610892,84594
610892,84591
610892,84599
610892,84593
610899,84599
610899,84593
610899,84591
610899,84592
610899,84594
610910,84641
610910,84634
610910,84629
610910,84633
610910,84649
610910,84619
610990,84634
610990,84619
610990,84633
610990,84649
610990,84641
610990,84629
611011,84513
611011,84512
611011,84519
611011,84511
611011,84514
611011,84619
611012,84519
611012,84513
611012,84514
611012,84511
611012,84619
611012,84512
611019,84511
611019,84514
611019,84519
611019,84619
611019,84512
611019,84513
611020,84512
611020,84619
611020,84513
611020,84519
611020,84511
611020,84514
611030,84511
611030,84512
611030,84519
611030,84514
611030,84513
611030,84619
